anio,region_sanitaria,municipio_id,municipio_nombre,establecimiento_id,establecimiento_nombre,establecimiento_dependencia,practica_nombre,cantidad
2019,III,06277,Florentino Ameghino,27700024,Hosp. Local Dr. Felipe Pelaez,Municipal,Otros,0
2019,III,06277,Florentino Ameghino,27700024,Hosp. Local Dr. Felipe Pelaez,Municipal,Parto normal,42
2019,XI,06168,Castelli,16800019,Hosp. Local Dr.Ramon Carrillo,Municipal,Cesarea,24
2019,XI,06168,Castelli,16800019,Hosp. Local Dr.Ramon Carrillo,Municipal,Forceps,0
2019,XI,06168,Castelli,16800019,Hosp. Local Dr.Ramon Carrillo,Municipal,Otros,0
2019,XI,06168,Castelli,16800019,Hosp. Local Dr.Ramon Carrillo,Municipal,Parto normal,0
2019,IX,06595,Olavarría,59500027,Hosp. Local Esp. en Psiquiat. de Hinojo,Municipal,Cesarea,0
2019,IX,06595,Olavarría,59500027,Hosp. Local Esp. en Psiquiat. de Hinojo,Municipal,Forceps,0
2019,IX,06595,Olavarría,59500027,Hosp. Local Esp. en Psiquiat. de Hinojo,Municipal,Otros,0
2019,IX,06595,Olavarría,59500027,Hosp. Local Esp. en Psiquiat. de Hinojo,Municipal,Parto normal,0
2019,II,06147,Carlos Casares,14700025,Hosp. Local Esp. Mat. Infantil,Municipal,Cesarea,0
2019,II,06147,Carlos Casares,14700025,Hosp. Local Esp. Mat. Infantil,Municipal,Forceps,0
2019,II,06147,Carlos Casares,14700025,Hosp. Local Esp. Mat. Infantil,Municipal,Otros,0
2019,II,06147,Carlos Casares,14700025,Hosp. Local Esp. Mat. Infantil,Municipal,Parto normal,0
2019,I,06014,Adolfo Gonzales Chaves,01400022,Hosp. Local Gral. A. Elicagaray,Municipal,Cesarea,49
2019,I,06014,Adolfo Gonzales Chaves,01400022,Hosp. Local Gral. A. Elicagaray,Municipal,Forceps,0
2019,I,06014,Adolfo Gonzales Chaves,01400022,Hosp. Local Gral. A. Elicagaray,Municipal,Otros,0
2019,I,06014,Adolfo Gonzales Chaves,01400022,Hosp. Local Gral. A. Elicagaray,Municipal,Parto normal,47
2019,VIII,06420,La Costa,42000010,Hosp. Local Gral. de Agudos,Municipal,Cesarea,0
2019,VIII,06420,La Costa,42000010,Hosp. Local Gral. de Agudos,Municipal,Forceps,0
2019,VIII,06420,La Costa,42000010,Hosp. Local Gral. de Agudos,Municipal,Otros,0
2019,VIII,06420,La Costa,42000010,Hosp. Local Gral. de Agudos,Municipal,Parto normal,0
2019,VI,06434,Lanús,43400081,Hosp. Local Gral. de Agudos Dr. A. Melo,Provincial,Cesarea,0
2019,VI,06434,Lanús,43400081,Hosp. Local Gral. de Agudos Dr. A. Melo,Provincial,Forceps,0
2019,VI,06434,Lanús,43400081,Hosp. Local Gral. de Agudos Dr. A. Melo,Provincial,Otros,0
2019,VI,06434,Lanús,43400081,Hosp. Local Gral. de Agudos Dr. A. Melo,Provincial,Parto normal,0
2019,IX,06049,Azul,04900085,Hosp. Local Gral. Dr. Horacio Ferro,Municipal,Cesarea,0
2019,IX,06049,Azul,04900085,Hosp. Local Gral. Dr. Horacio Ferro,Municipal,Forceps,0
2019,IX,06049,Azul,04900085,Hosp. Local Gral. Dr. Horacio Ferro,Municipal,Otros,0
2019,IX,06049,Azul,04900085,Hosp. Local Gral. Dr. Horacio Ferro,Municipal,Parto normal,0
2019,VIII,06518,Mar Chiquita,51800013,Hosp. Local Gral. G. Tellaeche,Municipal,Cesarea,0
2019,VIII,06518,Mar Chiquita,51800013,Hosp. Local Gral. G. Tellaeche,Municipal,Forceps,0
2019,VIII,06518,Mar Chiquita,51800013,Hosp. Local Gral. G. Tellaeche,Municipal,Otros,0
2019,VIII,06518,Mar Chiquita,51800013,Hosp. Local Gral. G. Tellaeche,Municipal,Parto normal,0
2019,I,06875,Villarino,87500041,Hosp. Local Gral. J. A. Pradere,Municipal,Cesarea,0
2019,I,06875,Villarino,87500041,Hosp. Local Gral. J. A. Pradere,Municipal,Forceps,0
2019,I,06875,Villarino,87500041,Hosp. Local Gral. J. A. Pradere,Municipal,Otros,0
2019,I,06875,Villarino,87500041,Hosp. Local Gral. J. A. Pradere,Municipal,Parto normal,72
2019,I,06189,Coronel Dorrego,18900037,Hosp. Local Gral. Maria Eva Duarte de Peron,Municipal,Cesarea,44
2019,I,06189,Coronel Dorrego,18900037,Hosp. Local Gral. Maria Eva Duarte de Peron,Municipal,Forceps,0
2019,I,06189,Coronel Dorrego,18900037,Hosp. Local Gral. Maria Eva Duarte de Peron,Municipal,Otros,0
2019,I,06189,Coronel Dorrego,18900037,Hosp. Local Gral. Maria Eva Duarte de Peron,Municipal,Parto normal,14
2019,IV,06161,Carmen de Areco,16100017,Hosp. Local Gral. Ntra. Sra. del Carmen,Provincial,Cesarea,117
2019,IV,06161,Carmen de Areco,16100017,Hosp. Local Gral. Ntra. Sra. del Carmen,Provincial,Forceps,0
2019,IV,06161,Carmen de Areco,16100017,Hosp. Local Gral. Ntra. Sra. del Carmen,Provincial,Otros,0
2019,IV,06161,Carmen de Areco,16100017,Hosp. Local Gral. Ntra. Sra. del Carmen,Provincial,Parto normal,44
2019,I,06007,Adolfo Alsina,00700014,Hosp. Local Gral. San Martin,Municipal,Cesarea,114
2019,I,06007,Adolfo Alsina,00700014,Hosp. Local Gral. San Martin,Municipal,Forceps,0
2019,I,06007,Adolfo Alsina,00700014,Hosp. Local Gral. San Martin,Municipal,Otros,0
2019,I,06007,Adolfo Alsina,00700014,Hosp. Local Gral. San Martin,Municipal,Parto normal,27
2019,X,06854,25 de Mayo,85400073,Hosp. Local Gral. San Roque N. de La Riestra,Municipal,Cesarea,0
2019,X,06854,25 de Mayo,85400073,Hosp. Local Gral. San Roque N. de La Riestra,Municipal,Forceps,0
2019,X,06854,25 de Mayo,85400073,Hosp. Local Gral. San Roque N. de La Riestra,Municipal,Otros,0
2019,X,06854,25 de Mayo,85400073,Hosp. Local Gral. San Roque N. de La Riestra,Municipal,Parto normal,1
2019,III,06210,Chacabuco,21000012,Hosp. Local Gral. Tomas Keating,Municipal,Cesarea,0
2019,III,06210,Chacabuco,21000012,Hosp. Local Gral. Tomas Keating,Municipal,Forceps,0
2019,III,06210,Chacabuco,21000012,Hosp. Local Gral. Tomas Keating,Municipal,Otros,0
2019,III,06210,Chacabuco,21000012,Hosp. Local Gral. Tomas Keating,Municipal,Parto normal,0
2019,III,06210,Chacabuco,21000055,Hosp. Local Munic. A. Rossi y C. Z. de Rossi,Municipal,Cesarea,0
2019,III,06210,Chacabuco,21000055,Hosp. Local Munic. A. Rossi y C. Z. de Rossi,Municipal,Forceps,0
2019,III,06210,Chacabuco,21000055,Hosp. Local Munic. A. Rossi y C. Z. de Rossi,Municipal,Otros,0
2019,III,06210,Chacabuco,21000055,Hosp. Local Munic. A. Rossi y C. Z. de Rossi,Municipal,Parto normal,0
2019,IX,06595,Olavarría,59500167,Hosp. Local Munic. de Espigas,Municipal,Cesarea,0
2019,IX,06595,Olavarría,59500167,Hosp. Local Munic. de Espigas,Municipal,Forceps,0
2019,IX,06595,Olavarría,59500167,Hosp. Local Munic. de Espigas,Municipal,Otros,0
2019,IX,06595,Olavarría,59500167,Hosp. Local Munic. de Espigas,Municipal,Parto normal,0
2019,II,06679,Rivadavia,67900026,Hosp. Local Munic. de Rivadavia,Municipal,Cesarea,137
2019,II,06679,Rivadavia,67900026,Hosp. Local Munic. de Rivadavia,Municipal,Forceps,0
2019,II,06679,Rivadavia,67900026,Hosp. Local Munic. de Rivadavia,Municipal,Otros,0
2019,II,06679,Rivadavia,67900026,Hosp. Local Munic. de Rivadavia,Municipal,Parto normal,68
2019,VIII,06042,Ayacucho,04200016,Hosp. Local Munic. Dr. Pedro Solanet,Municipal,Cesarea,122
2019,VIII,06042,Ayacucho,04200016,Hosp. Local Munic. Dr. Pedro Solanet,Municipal,Forceps,0
2019,VIII,06042,Ayacucho,04200016,Hosp. Local Munic. Dr. Pedro Solanet,Municipal,Otros,0
2019,VIII,06042,Ayacucho,04200016,Hosp. Local Munic. Dr. Pedro Solanet,Municipal,Parto normal,65
2019,V,06756,San Isidro,75600465,Hosp. Mat. Infantil de San Isidron Dr. C. Gianantonio,Municipal,Cesarea,562
2019,V,06756,San Isidro,75600465,Hosp. Mat. Infantil de San Isidron Dr. C. Gianantonio,Municipal,Forceps,9
2019,V,06756,San Isidro,75600465,Hosp. Mat. Infantil de San Isidron Dr. C. Gianantonio,Municipal,Otros,0
2019,V,06756,San Isidro,75600465,Hosp. Mat. Infantil de San Isidron Dr. C. Gianantonio,Municipal,Parto normal,972
2019,VI,06490,Lomas de Zamora,49000085,Hosp. Mat. Infantil Dr. Oscar E. Alende,Municipal,Cesarea,225
2019,VI,06490,Lomas de Zamora,49000085,Hosp. Mat. Infantil Dr. Oscar E. Alende,Municipal,Forceps,1
2019,VI,06490,Lomas de Zamora,49000085,Hosp. Mat. Infantil Dr. Oscar E. Alende,Municipal,Otros,2
2019,VI,06490,Lomas de Zamora,49000085,Hosp. Mat. Infantil Dr. Oscar E. Alende,Municipal,Parto normal,604
2019,VII,06539,Merlo,53900074,Hosp. Mat. Infantil Dr. P. Chutro,Municipal,Cesarea,830
2019,VII,06539,Merlo,53900074,Hosp. Mat. Infantil Dr. P. Chutro,Municipal,Forceps,0
2019,VII,06539,Merlo,53900074,Hosp. Mat. Infantil Dr. P. Chutro,Municipal,Otros,0
2019,VII,06539,Merlo,53900074,Hosp. Mat. Infantil Dr. P. Chutro,Municipal,Parto normal,1825
2019,VII,06539,Merlo,53900066,Hosp. Mat. Infantil Pontevedra,Municipal,Cesarea,192
2019,VII,06539,Merlo,53900066,Hosp. Mat. Infantil Pontevedra,Municipal,Forceps,0
2019,VII,06539,Merlo,53900066,Hosp. Mat. Infantil Pontevedra,Municipal,Otros,0
2019,VII,06539,Merlo,53900066,Hosp. Mat. Infantil Pontevedra,Municipal,Parto normal,257
2019,I,06875,Villarino,87500016,Hosp. Menor A. D. Bertoni de Algarrobo,Municipal,Cesarea,0
2019,I,06875,Villarino,87500016,Hosp. Menor A. D. Bertoni de Algarrobo,Municipal,Forceps,0
2019,I,06875,Villarino,87500016,Hosp. Menor A. D. Bertoni de Algarrobo,Municipal,Otros,0
2019,I,06875,Villarino,87500016,Hosp. Menor A. D. Bertoni de Algarrobo,Municipal,Parto normal,0
2019,I,06875,Villarino,87500083,Hosp. Menor J. B. Sartori,Municipal,Cesarea,0
2019,I,06875,Villarino,87500083,Hosp. Menor J. B. Sartori,Municipal,Forceps,0
2019,I,06875,Villarino,87500083,Hosp. Menor J. B. Sartori,Municipal,Otros,0
2019,I,06875,Villarino,87500083,Hosp. Menor J. B. Sartori,Municipal,Parto normal,0
2019,I,06056,Bahía Blanca,05600271,Hosp. Menor Leonor de Cerelli,Municipal,Cesarea,0
2019,I,06056,Bahía Blanca,05600271,Hosp. Menor Leonor de Cerelli,Municipal,Forceps,0
2019,I,06056,Bahía Blanca,05600271,Hosp. Menor Leonor de Cerelli,Municipal,Otros,0
2019,I,06056,Bahía Blanca,05600271,Hosp. Menor Leonor de Cerelli,Municipal,Parto normal,0
2019,VIII,06336,General Lavalle,33600015,Hosp. Munic Sagrado Corazon de Jesus,Municipal,Cesarea,0
2019,VIII,06336,General Lavalle,33600015,Hosp. Munic Sagrado Corazon de Jesus,Municipal,Forceps,0
2019,VIII,06336,General Lavalle,33600015,Hosp. Munic Sagrado Corazon de Jesus,Municipal,Otros,0
2019,VIII,06336,General Lavalle,33600015,Hosp. Munic Sagrado Corazon de Jesus,Municipal,Parto normal,0
2019,VIII,06742,San Cayetano,74200021,Hosp. Munic. Alberto Menditeguy,Municipal,Cesarea,32
2019,VIII,06742,San Cayetano,74200021,Hosp. Munic. Alberto Menditeguy,Municipal,Forceps,0
2019,VIII,06742,San Cayetano,74200021,Hosp. Munic. Alberto Menditeguy,Municipal,Otros,0
2019,VIII,06742,San Cayetano,74200021,Hosp. Munic. Alberto Menditeguy,Municipal,Parto normal,15
2019,VIII,06315,General Juan Madariaga,31500021,Hosp. Munic. Ana R. S. de Martinez Guerrero,Municipal,Cesarea,138
2019,VIII,06315,General Juan Madariaga,31500021,Hosp. Munic. Ana R. S. de Martinez Guerrero,Municipal,Forceps,0
2019,VIII,06315,General Juan Madariaga,31500021,Hosp. Munic. Ana R. S. de Martinez Guerrero,Municipal,Otros,0
2019,VIII,06315,General Juan Madariaga,31500021,Hosp. Munic. Ana R. S. de Martinez Guerrero,Municipal,Parto normal,28
2019,IX,06287,General Alvear,28700010,Hosp. Munic. Bernardino Rivadavia,Municipal,Cesarea,76
2019,IX,06287,General Alvear,28700010,Hosp. Munic. Bernardino Rivadavia,Municipal,Forceps,0
2019,IX,06287,General Alvear,28700010,Hosp. Munic. Bernardino Rivadavia,Municipal,Otros,0
2019,IX,06287,General Alvear,28700010,Hosp. Munic. Bernardino Rivadavia,Municipal,Parto normal,15
2019,VIII,06420,La Costa,42000021,Hosp. Munic. Carlos F. Macias,Municipal,Cesarea,492
2019,VIII,06420,La Costa,42000021,Hosp. Munic. Carlos F. Macias,Municipal,Forceps,0
2019,VIII,06420,La Costa,42000021,Hosp. Munic. Carlos F. Macias,Municipal,Otros,0
2019,VIII,06420,La Costa,42000021,Hosp. Munic. Carlos F. Macias,Municipal,Parto normal,402
2019,V,06756,San Isidro,75600457,Hosp. Munic. Ciudad de Boulogne,Municipal,Cesarea,0
2019,V,06756,San Isidro,75600457,Hosp. Munic. Ciudad de Boulogne,Municipal,Forceps,0
2019,V,06756,San Isidro,75600457,Hosp. Munic. Ciudad de Boulogne,Municipal,Otros,0
2019,V,06756,San Isidro,75600457,Hosp. Munic. Ciudad de Boulogne,Municipal,Parto normal,0
2019,VIII,06868,Villa Gesell,86800010,Hosp. Munic. de Ag. Dr. Arturo Illia,Municipal,Cesarea,174
2019,VIII,06868,Villa Gesell,86800010,Hosp. Munic. de Ag. Dr. Arturo Illia,Municipal,Forceps,0
2019,VIII,06868,Villa Gesell,86800010,Hosp. Munic. de Ag. Dr. Arturo Illia,Municipal,Otros,0
2019,VIII,06868,Villa Gesell,86800010,Hosp. Munic. de Ag. Dr. Arturo Illia,Municipal,Parto normal,136
2019,I,06056,Bahía Blanca,05600034,Hosp. Munic. de Agudos Dr. Leonidas Lucero,Municipal,Cesarea,0
2019,I,06056,Bahía Blanca,05600034,Hosp. Munic. de Agudos Dr. Leonidas Lucero,Municipal,Forceps,0
2019,I,06056,Bahía Blanca,05600034,Hosp. Munic. de Agudos Dr. Leonidas Lucero,Municipal,Otros,0
2019,I,06056,Bahía Blanca,05600034,Hosp. Munic. de Agudos Dr. Leonidas Lucero,Municipal,Parto normal,0
2019,I,06602,Patagones,60200011,Hosp. Munic. de Agudos Dr. Pedro Ecay,Municipal,Cesarea,125
2019,I,06602,Patagones,60200011,Hosp. Munic. de Agudos Dr. Pedro Ecay,Municipal,Forceps,0
2019,I,06602,Patagones,60200011,Hosp. Munic. de Agudos Dr. Pedro Ecay,Municipal,Otros,0
2019,I,06602,Patagones,60200011,Hosp. Munic. de Agudos Dr. Pedro Ecay,Municipal,Parto normal,134
2019,X,06224,Chivilcoy,22400022,Hosp. Munic. de Chivilcoy,Municipal,Cesarea,305
2019,X,06224,Chivilcoy,22400022,Hosp. Munic. de Chivilcoy,Municipal,Forceps,0
2019,X,06224,Chivilcoy,22400022,Hosp. Munic. de Chivilcoy,Municipal,Otros,0
2019,X,06224,Chivilcoy,22400022,Hosp. Munic. de Chivilcoy,Municipal,Parto normal,214
2019,I,06203,Coronel Suárez,20300039,Hosp. Munic. de Cnel. Suarez,Municipal,Cesarea,258
2019,I,06203,Coronel Suárez,20300039,Hosp. Munic. de Cnel. Suarez,Municipal,Forceps,0
2019,I,06203,Coronel Suárez,20300039,Hosp. Munic. de Cnel. Suarez,Municipal,Otros,0
2019,I,06203,Coronel Suárez,20300039,Hosp. Munic. de Cnel. Suarez,Municipal,Parto normal,117
2019,IV,06175,Colón,17500027,Hosp. Munic. de Colon,Municipal,Cesarea,133
2019,IV,06175,Colón,17500027,Hosp. Munic. de Colon,Municipal,Forceps,0
2019,IV,06175,Colón,17500027,Hosp. Munic. de Colon,Municipal,Otros,0
2019,IV,06175,Colón,17500027,Hosp. Munic. de Colon,Municipal,Parto normal,72
2019,I,06189,Coronel Dorrego,18900061,Hosp. Munic. de Oriente,Municipal,Cesarea,0
2019,I,06189,Coronel Dorrego,18900061,Hosp. Munic. de Oriente,Municipal,Forceps,0
2019,I,06189,Coronel Dorrego,18900061,Hosp. Munic. de Oriente,Municipal,Otros,0
2019,I,06189,Coronel Dorrego,18900061,Hosp. Munic. de Oriente,Municipal,Parto normal,0
2019,XI,06630,Pila,63000012,Hosp. Munic. de Pila,Municipal,Cesarea,0
2019,XI,06630,Pila,63000012,Hosp. Munic. de Pila,Municipal,Forceps,0
2019,XI,06630,Pila,63000012,Hosp. Munic. de Pila,Municipal,Otros,0
2019,XI,06630,Pila,63000012,Hosp. Munic. de Pila,Municipal,Parto normal,3
2019,IX,06105,Bolívar,10500048,Hosp. Munic. de Pirovano,Municipal,Cesarea,0
2019,IX,06105,Bolívar,10500048,Hosp. Munic. de Pirovano,Municipal,Forceps,0
2019,IX,06105,Bolívar,10500048,Hosp. Munic. de Pirovano,Municipal,Otros,0
2019,IX,06105,Bolívar,10500048,Hosp. Munic. de Pirovano,Municipal,Parto normal,0
2019,II,06721,Salliqueló,72100020,Hosp. Munic. de Salliquelo,Municipal,Cesarea,95
2019,II,06721,Salliqueló,72100020,Hosp. Munic. de Salliquelo,Municipal,Forceps,0
2019,II,06721,Salliqueló,72100020,Hosp. Munic. de Salliquelo,Municipal,Otros,1
2019,II,06721,Salliqueló,72100020,Hosp. Munic. de Salliquelo,Municipal,Parto normal,33
2019,IV,06714,Salto,71400054,Hosp. Munic. de Salto Presidente J. D. Peron,Municipal,Cesarea,140
2019,IV,06714,Salto,71400054,Hosp. Munic. de Salto Presidente J. D. Peron,Municipal,Forceps,0
2019,IV,06714,Salto,71400054,Hosp. Munic. de Salto Presidente J. D. Peron,Municipal,Otros,0
2019,IV,06714,Salto,71400054,Hosp. Munic. de Salto Presidente J. D. Peron,Municipal,Parto normal,131
2019,I,06602,Patagones,60200053,Hosp. Munic. de Stroeder,Municipal,Cesarea,0
2019,I,06602,Patagones,60200053,Hosp. Munic. de Stroeder,Municipal,Forceps,0
2019,I,06602,Patagones,60200053,Hosp. Munic. de Stroeder,Municipal,Otros,0
2019,I,06602,Patagones,60200053,Hosp. Munic. de Stroeder,Municipal,Parto normal,2
2019,IX,06798,Tapalqué,79800027,Hosp. Munic. de Tapalque,Municipal,Cesarea,0
2019,IX,06798,Tapalqué,79800027,Hosp. Munic. de Tapalque,Municipal,Forceps,0
2019,IX,06798,Tapalqué,79800027,Hosp. Munic. de Tapalque,Municipal,Otros,0
2019,IX,06798,Tapalqué,79800027,Hosp. Munic. de Tapalque,Municipal,Parto normal,3
2019,V,06515,Malvinas Argentinas,51501376,Hosp. Munic. de Trauma y Emerg. Dr. F. A. Abete,Municipal,Cesarea,788
2019,V,06515,Malvinas Argentinas,51501376,Hosp. Munic. de Trauma y Emerg. Dr. F. A. Abete,Municipal,Forceps,5
2019,V,06515,Malvinas Argentinas,51501376,Hosp. Munic. de Trauma y Emerg. Dr. F. A. Abete,Municipal,Otros,14
2019,V,06515,Malvinas Argentinas,51501376,Hosp. Munic. de Trauma y Emerg. Dr. F. A. Abete,Municipal,Parto normal,1995
2019,I,06602,Patagones,60200061,Hosp. Munic. de Villalonga,Municipal,Cesarea,0
2019,I,06602,Patagones,60200061,Hosp. Munic. de Villalonga,Municipal,Forceps,0
2019,I,06602,Patagones,60200061,Hosp. Munic. de Villalonga,Municipal,Otros,0
2019,I,06602,Patagones,60200061,Hosp. Munic. de Villalonga,Municipal,Parto normal,6
2019,I,06819,Tornquist,81900039,Hosp. Munic. Dr. A. Castro,Municipal,Cesarea,0
2019,I,06819,Tornquist,81900039,Hosp. Munic. Dr. A. Castro,Municipal,Forceps,0
2019,I,06819,Tornquist,81900039,Hosp. Munic. Dr. A. Castro,Municipal,Otros,0
2019,I,06819,Tornquist,81900039,Hosp. Munic. Dr. A. Castro,Municipal,Parto normal,7
2019,III,06351,General Pinto,35100023,Hosp. Munic. Dr. Alberto L. Videla,Municipal,Cesarea,42
2019,III,06351,General Pinto,35100023,Hosp. Munic. Dr. Alberto L. Videla,Municipal,Forceps,0
2019,III,06351,General Pinto,35100023,Hosp. Munic. Dr. Alberto L. Videla,Municipal,Otros,0
2019,III,06351,General Pinto,35100023,Hosp. Munic. Dr. Alberto L. Videla,Municipal,Parto normal,73
2019,IX,06049,Azul,04900051,Hosp. Munic. Dr. Angel Pintos,Municipal,Cesarea,4
2019,IX,06049,Azul,04900051,Hosp. Munic. Dr. Angel Pintos,Municipal,Forceps,0
2019,IX,06049,Azul,04900051,Hosp. Munic. Dr. Angel Pintos,Municipal,Otros,0
2019,IX,06049,Azul,04900051,Hosp. Munic. Dr. Angel Pintos,Municipal,Parto normal,0
2019,VIII,06518,Mar Chiquita,51800021,Hosp. Munic. Dr. Aristizabal,Municipal,Cesarea,0
2019,VIII,06518,Mar Chiquita,51800021,Hosp. Munic. Dr. Aristizabal,Municipal,Forceps,0
2019,VIII,06518,Mar Chiquita,51800021,Hosp. Munic. Dr. Aristizabal,Municipal,Otros,0
2019,VIII,06518,Mar Chiquita,51800021,Hosp. Munic. Dr. Aristizabal,Municipal,Parto normal,0
2019,V,06861,Vicente López,86100146,Hosp. Munic. Dr. Bernardo Houssay,Municipal,Cesarea,0
2019,V,06861,Vicente López,86100146,Hosp. Munic. Dr. Bernardo Houssay,Municipal,Forceps,0
2019,V,06861,Vicente López,86100146,Hosp. Munic. Dr. Bernardo Houssay,Municipal,Otros,0
2019,V,06861,Vicente López,86100146,Hosp. Munic. Dr. Bernardo Houssay,Municipal,Parto normal,0
2019,I,06196,Coronel Pringles,19600011,Hosp. Munic. Dr. Cabrera,Municipal,Cesarea,95
2019,I,06196,Coronel Pringles,19600011,Hosp. Munic. Dr. Cabrera,Municipal,Forceps,0
2019,I,06196,Coronel Pringles,19600011,Hosp. Munic. Dr. Cabrera,Municipal,Otros,0
2019,I,06196,Coronel Pringles,19600011,Hosp. Munic. Dr. Cabrera,Municipal,Parto normal,80
2019,V,06371,General San Martín,37100084,Hosp. Munic. Dr. D. E. Thompson,Municipal,Cesarea,305
2019,V,06371,General San Martín,37100084,Hosp. Munic. Dr. D. E. Thompson,Municipal,Forceps,1
2019,V,06371,General San Martín,37100084,Hosp. Munic. Dr. D. E. Thompson,Municipal,Otros,3
2019,V,06371,General San Martín,37100084,Hosp. Munic. Dr. D. E. Thompson,Municipal,Parto normal,591
2019,I,06007,Adolfo Alsina,00700135,Hosp. Munic. Dr. Demetrio Carmelo Loyarte,Municipal,Cesarea,0
2019,I,06007,Adolfo Alsina,00700135,Hosp. Munic. Dr. Demetrio Carmelo Loyarte,Municipal,Forceps,0
2019,I,06007,Adolfo Alsina,00700135,Hosp. Munic. Dr. Demetrio Carmelo Loyarte,Municipal,Otros,0
2019,I,06007,Adolfo Alsina,00700135,Hosp. Munic. Dr. Demetrio Carmelo Loyarte,Municipal,Parto normal,0
2019,II,06847,Tres Lomas,84700010,Hosp. Munic. Dr. Domingo V. Girotti,Municipal,Cesarea,65
2019,II,06847,Tres Lomas,84700010,Hosp. Munic. Dr. Domingo V. Girotti,Municipal,Forceps,0
2019,II,06847,Tres Lomas,84700010,Hosp. Munic. Dr. Domingo V. Girotti,Municipal,Otros,0
2019,II,06847,Tres Lomas,84700010,Hosp. Munic. Dr. Domingo V. Girotti,Municipal,Parto normal,17
2019,VIII,06581,Necochea,58100076,Hosp. Munic. Dr. Emilio Ferreyra,Municipal,Cesarea,269
2019,VIII,06581,Necochea,58100076,Hosp. Munic. Dr. Emilio Ferreyra,Municipal,Forceps,0
2019,VIII,06581,Necochea,58100076,Hosp. Munic. Dr. Emilio Ferreyra,Municipal,Otros,0
2019,VIII,06581,Necochea,58100076,Hosp. Munic. Dr. Emilio Ferreyra,Municipal,Parto normal,404
2019,XI,06119,Brandsen,11900031,Hosp. Munic. Dr. Francisco Caram,Municipal,Cesarea,62
2019,XI,06119,Brandsen,11900031,Hosp. Munic. Dr. Francisco Caram,Municipal,Forceps,0
2019,XI,06119,Brandsen,11900031,Hosp. Munic. Dr. Francisco Caram,Municipal,Otros,0
2019,XI,06119,Brandsen,11900031,Hosp. Munic. Dr. Francisco Caram,Municipal,Parto normal,174
2019,IX,06595,Olavarría,59500078,Hosp. Munic. Dr. Hector Cura,Municipal,Cesarea,261
2019,IX,06595,Olavarría,59500078,Hosp. Munic. Dr. Hector Cura,Municipal,Forceps,0
2019,IX,06595,Olavarría,59500078,Hosp. Munic. Dr. Hector Cura,Municipal,Otros,0
2019,IX,06595,Olavarría,59500078,Hosp. Munic. Dr. Hector Cura,Municipal,Parto normal,302
2019,IX,06049,Azul,04900077,Hosp. Munic. Dr. J. Casella Sola,Municipal,Cesarea,0
2019,IX,06049,Azul,04900077,Hosp. Munic. Dr. J. Casella Sola,Municipal,Forceps,0
2019,IX,06049,Azul,04900077,Hosp. Munic. Dr. J. Casella Sola,Municipal,Otros,0
2019,IX,06049,Azul,04900077,Hosp. Munic. Dr. J. Casella Sola,Municipal,Parto normal,0
2019,I,06399,Guaminí,39900037,Hosp. Munic. Dr. J. Llambias,Municipal,Cesarea,20
2019,I,06399,Guaminí,39900037,Hosp. Munic. Dr. J. Llambias,Municipal,Forceps,0
2019,I,06399,Guaminí,39900037,Hosp. Munic. Dr. J. Llambias,Municipal,Otros,0
2019,I,06399,Guaminí,39900037,Hosp. Munic. Dr. J. Llambias,Municipal,Parto normal,7
2019,II,06147,Carlos Casares,14700041,Hosp. Munic. Dr. Julio F. Ramos,Municipal,Cesarea,164
2019,II,06147,Carlos Casares,14700041,Hosp. Munic. Dr. Julio F. Ramos,Municipal,Forceps,0
2019,II,06147,Carlos Casares,14700041,Hosp. Munic. Dr. Julio F. Ramos,Municipal,Otros,0
2019,II,06147,Carlos Casares,14700041,Hosp. Munic. Dr. Julio F. Ramos,Municipal,Parto normal,86
2019,II,06231,Daireaux,23100031,Hosp. Munic. Dr. L. Tabares Salazar,Municipal,Cesarea,0
2019,II,06231,Daireaux,23100031,Hosp. Munic. Dr. L. Tabares Salazar,Municipal,Forceps,0
2019,II,06231,Daireaux,23100031,Hosp. Munic. Dr. L. Tabares Salazar,Municipal,Otros,0
2019,II,06231,Daireaux,23100031,Hosp. Munic. Dr. L. Tabares Salazar,Municipal,Parto normal,0
2019,I,06700,Saavedra,70000052,Hosp. Munic. Dr. M. Suarch,Municipal,Cesarea,0
2019,I,06700,Saavedra,70000052,Hosp. Munic. Dr. M. Suarch,Municipal,Forceps,0
2019,I,06700,Saavedra,70000052,Hosp. Munic. Dr. M. Suarch,Municipal,Otros,0
2019,I,06700,Saavedra,70000052,Hosp. Munic. Dr. M. Suarch,Municipal,Parto normal,0
2019,II,06588,9 de Julio,58800132,Hosp. Munic. Dr. Manuel F. Arce,Municipal,Cesarea,0
2019,II,06588,9 de Julio,58800132,Hosp. Munic. Dr. Manuel F. Arce,Municipal,Forceps,0
2019,II,06588,9 de Julio,58800132,Hosp. Munic. Dr. Manuel F. Arce,Municipal,Otros,0
2019,II,06588,9 de Julio,58800132,Hosp. Munic. Dr. Manuel F. Arce,Municipal,Parto normal,0
2019,VIII,06280,General Alvarado,28000051,Hosp. Munic. Dr. Mariano Cassano,Municipal,Cesarea,224
2019,VIII,06280,General Alvarado,28000051,Hosp. Munic. Dr. Mariano Cassano,Municipal,Forceps,0
